,Tweet_Text,created,Twitter_screenname,Followers,id,location
2098,@airvistara seriously needs to start operating to more cities out Cochin and Bangalore. COK-BLR flight is the need of the hour.,2022-04-30 03:17:53+00:00,Latecoww,443,1.52024E+18,"Bengaluru, India"
2099,"@airvistara Everything this is already mentioned in the tweet , what else you want me to write ?",2022-04-30 03:13:01+00:00,prashant1272,51,1.52024E+18,भारत
2100,"@aparanjape @airvistara For 2 hours of flight, food is on the top list?",2022-04-30 02:51:34+00:00,Anand0815,5,1.52023E+18,
2101,@pafcoms @IndiGo6E @JM_Scindia @airvistara @airindiain @flyspicejet Are you listening. Now most middle class like me are fed up with Indigo.They have not only made Air travel cost effective they actually have degraded to such level that we prefer to waste,2022-04-30 02:46:38+00:00,Jatihans,167,1.52023E+18,"Toronto, Ontario"
2102,"@airvistara i have not seen your in flight WiFi work, then why un-necessarily market the same to your passengers ?",2022-04-30 02:35:48+00:00,deepakagrwl22,162,1.52023E+18,India
2103,@airvistara Thanks for the update.  However the Customer Care on phone should also align with such instructions.  Otherwise its a confusion for travelers.  Kindly instruct your team to share precise information.,2022-04-30 02:30:12+00:00,kamleshrao,1161,1.52023E+18,"Bengaluru, India"
2104,This #summer @airvistara offers the best ticket price on popular destinations in #India https://t.co/Y8QT2plXGn,2022-04-30 02:01:10+00:00,IndianFlying1,6790,1.52022E+18,"Mumbai, India"
2105,"@airvistara We have our flight today. While we were paying for excess luggage.

The cashier captured my credit card details without any information.

When we object that this is illegal as per the govt rules and regulations and as per them its required fo",2022-04-30 01:23:19+00:00,NimishaBhargav2,9,1.52021E+18,
2106,"@airvistara I'm a wheelchair user (Para-athlete), came for National Para-TT tournament to Indore. My matches got over before schedule. Need help to reschedule my tkt from 2nd to 1st May, anytime. PNR - 6HP3BE. I'll be grateful. Thanks!🙏
#vistara #fligh",2022-04-30 01:13:43+00:00,pawan_sharma10,35,1.52021E+18,Sirsa 
2108,@airvistara @JM_Scindia sir please help,2022-04-30 00:34:20+00:00,iamwns,20,1.5202E+18,pune
2109,"@airvistara Pls advise your air staff to ensure availability of wheel chair at the destination airport as requested in the ticket.
Also ear plugs must be made available to passengers who require these.",2022-04-29 23:29:23+00:00,skjainhsr,19,1.52018E+18,"HISAR, HARYANA, INDIA"
2110,. @airvistara Its on you to have more odd timing and odd sector flights to give us services and comfort we deserve every time we have to travel. We cannot just be on mercy and idiotic responses of begging airlines like @IndiGo6E for our odd timing/sector journeys. https://t.co/rZRBW7UjCA,2022-04-29 22:36:35+00:00,pafcoms,3242,1.52017E+18,New Delhi - India
2111,"@nayanjadeja . @airvistara has maintained this decorum since long.
I have been travelling Delhi🔁Bangalore for 5+ years now and it's the preferred flight any day.

Would love to travel international with them as well.",2022-04-29 21:18:09+00:00,ikmrgrv,219,1.52015E+18,"Bengaluru, India"
2112,"RT @tanyakrishna: Hi @airvistara, I have a flight tomorrow morning and I’m not able to do a web check in. Your website says the PNR is inco…",2022-04-29 20:11:56+00:00,arfilaamba,5362,1.52013E+18,"ÜT: 19.144828,72.822926"
2113,"@IndiGo6E @airindiain @AirAsiaIndia @airvistara @flyspicejet @IndiGo6E Team, could you please share what is the status of the request. Have been waiting for update really long!! 
Really need to have proper fix to the lost watch!! Need answers to it!

@JM_",2022-04-29 19:58:30+00:00,sightofsharma,22,1.52013E+18,Indore
2114,"Hi @goibibo,

In this way we used our hard earned 7000/- INR flight seat ticket of @AirAsiaIndia, When our 2 year 7 months #Kid flew with his parents !👶

#AirSewa #AirportTwitter
@TataCompanies #AirAsia #AirSewaApp @airindiain
#India @RNTata2000 #FLIGHT @TataAirlines @airvistara https://t.co/235VR0gUEu",2022-04-29 19:52:18+00:00,TheSagarKumar,842,1.52013E+18,SOMEWHERE IN EARTH 🌍
2116,@the_hell_mate @airvistara Please mind your own business,2022-04-29 19:15:02+00:00,freequent_flier,1,1.52012E+18,
2117,@airvistara 10th May 22 : Flight UK614 Udaipur to Mumbai has been preponed from 14:20 to 9:00 AM departure. Could you pls advise is there any other flight ?,2022-04-29 19:13:09+00:00,imvinoddarak,47,1.52012E+18,"Mumbai, India"
2119,@freequent_flier @airvistara @airvistara i can confirm that he doesn’t have a flight to catch tomorrow,2022-04-29 19:08:22+00:00,the_hell_mate,127,1.52012E+18,"New Delhi, India"
2121,"@the_hell_mate @airvistara @airvistara I have a flight to catch tomorrow , please answer",2022-04-29 19:06:39+00:00,freequent_flier,1,1.52012E+18,
2122,@freequent_flier @airvistara You tell me,2022-04-29 19:05:33+00:00,the_hell_mate,127,1.52012E+18,"New Delhi, India"
2123,@airvistara Is wearing mask mandatory in flight?,2022-04-29 18:57:56+00:00,freequent_flier,1,1.52012E+18,
2124,"@gopalkagarwal @iKabirBedi @narendramodi @airvistara Thank you for sharing sir 
Mr. Bedi our Senior from Lintas &amp; Bombay Theater, is a fantastic actor, a #CultPhenomenon in #Italy as #Sandokan &amp; in #007JamesBond's #Octopussy  #Hollywood #Bollywood",2022-04-29 18:56:07+00:00,Imam_A_Siddique,20023,1.52011E+18,"New York, USA"
2126,@airvistara Landed at Bangalore by UK807 and at arrival your staff does not know who the duty manager is. They came to know after 10 min that Ms.Liz is the duty manager and staff was trying to contact her for 20 min and she didn’t attend the call.,2022-04-29 18:47:24+00:00,prashant1272,51,1.52011E+18,भारत
2127,Worst customer support @airvistara No one response to your query or complaints. If anyone from @airvistara can help to resolve by complaint it will be great.,2022-04-29 18:36:44+00:00,pandey471997,14,1.52011E+18,"New Delhi, India"
2129,"Hi @airvistara, I have a flight tomorrow morning and I’m not able to do a web check in. Your website says the PNR is incorrect. No one is answering at the call centre. Help?",2022-04-29 18:21:36+00:00,tanyakrishna,34,1.52011E+18,delhi
2130,"@airvistara The link provided from airvistara clearly indicates RTPCR not required, however the call centre staff debated me for 90min asking for RTPCR",2022-04-29 18:20:44+00:00,pkarora2510,3,1.52011E+18,
2132,@airvistara best job,2022-04-29 18:11:44+00:00,jack130sparrow,11,1.5201E+18,"Chhattisgarh, India"
2133,"@airvistara @GokulNa81802404 I am not getting any response from support team 
I will definitely register a complaint in consumer court",2022-04-29 17:58:41+00:00,InsaniyatL,1,1.5201E+18,
2134,"RT @airvistara: @BeraMeghalina Dear Ms. Bera, We wish to inform you that you can carry the power bank in cabin baggage. Thanks, Aashish.",2022-04-29 17:56:34+00:00,InsaniyatL,1,1.5201E+18,
2135,@airvistara @elonmusk Good if you think of buying @airvistara and improve the customer service 😃 #ElonMusk #ElonMuskBuysTwitter,2022-04-29 17:38:35+00:00,tilak_khurana,16,1.5201E+18,gurgaon
2136,@airvistara Done.,2022-04-29 17:34:45+00:00,_nirmalya,336,1.52009E+18,"New Delhi, Kolkata. India"
2137,"@airvistara Hi Aashish, nuasanse created by passenger assigned seat number 28E. He harassed the old lady. And your security officer Abhinav Bharti didn't even help. @MoCA_GoI @JM_Scindia @DGCAIndia. I would to hear action plan from @airvistara",2022-04-29 17:23:43+00:00,Shashankbhatia0,4,1.52009E+18,"Gurgaon, India"
2139,@airvistara can I carry power bank in my hand baggage?,2022-04-29 16:58:35+00:00,BeraMeghalina,2,1.52009E+18,"Kolkata, India"
2141,"@aparanjape @airvistara Sir, a Tata brand is expected to be good so it seems their services are up to the mark 🙂",2022-04-29 16:28:08+00:00,IndianTrainFan,896,1.52008E+18,India
2142,"RT @aparanjape: Good experience flying @airvistara to Delhi this week. Nice service, food and schedule.

Had nearly forgotten what a 'full…",2022-04-29 16:26:22+00:00,IndianTrainFan,896,1.52008E+18,India
2144,@airvistara boarded UK853 from bombay to bangalore. Half the people on board are not wearing mask and neither is the airline crew telling them to follow rules @DGCAIndia @RNTata2000. Not expected from @airvistara,2022-04-29 16:21:30+00:00,GokulNa81802404,1,1.52008E+18,
2145,@vivekmohile100 @aparanjape @airvistara I did travel Pune to LHR via Delhi on Vistara. Its a great experience. Plus Delhi duty free is much better.,2022-04-29 16:18:43+00:00,sagarjavkhedkar,60,1.52008E+18,
2146,"@IndiGo6E Do You Guys Want to make my Next Experience Worst?

i ll not give 2nd Chance to @IndiGo6E to make my Experience Worst. 
From The Next Time i ll Choose @airvistara.",2022-04-29 16:18:20+00:00,001Kapz,15,1.52008E+18,
2147,"@airvistara 
2/2... (which included walking down the steps from the plane)...very sad and pathetic state of affairs...Were they given this special treatment coz they r a v polite couple or is everyone meted the same treatment?",2022-04-29 16:16:24+00:00,urwithRitzy,307,1.52007E+18,
2148,"@aparanjape @airvistara Hey Hi, I m also in Gurugram, possible to meet on Sunday. Or even Sat Evening.",2022-04-29 16:15:02+00:00,Prasadh240,274,1.52007E+18,Pune
2149,"@airvistara
My friends, dr couple,with family which includes 80+ yr mum, flew Air Vistara from Ranchi to Delhi on 28th April.A wheelchair request was made few days before flt..were told in Ranchi that its not a long walk for yr mum..no wheelchair in Del a",2022-04-29 16:09:29+00:00,urwithRitzy,307,1.52007E+18,
2150,@airvistara Done. Awaiting your reply.,2022-04-29 16:09:07+00:00,tiwaritalks,69,1.52007E+18,"Mumbai,Maharastra"
2151,"@airvistara Why you are not sharing the response on tweet , let others also see the resolution provided",2022-04-29 16:05:12+00:00,mohitnarang2k2,2,1.52007E+18,
2153,"Horrible experience, worst ground handling , no empathy towards passengers , no response from ground handling team ,  no communication on delay , no feedback , I didn't expected this from vistara , flight number is UK 871 @airvistara @DGCAIndia",2022-04-29 15:59:58+00:00,CVaddapalli,75,1.52007E+18,"Vijayawada,india"
2154,@dr_tewari @IndiGo6E For that fly @airindiain or @airvistara who serve the best food without charging passengers,2022-04-29 15:59:07+00:00,RR1965,34,1.52007E+18,India
2155,"@IndiGo6E PNR - QP8GJT.
I Asked from Airport Staff They Replied Baggage will arrive in Sometime Kindly Wait. 

Kindly Wait Meaning Should Be 35 Minutes ? 
Worst Service Provided Thats My Feedback. 
From The Next Time i ll Prefer @airvistara . Their Servic",2022-04-29 15:58:25+00:00,001Kapz,15,1.52007E+18,
2156,"@airvistara Hi @airvistara 
I've tried reaching custrelations@airvistara  team multiple times on one query and that was my last query. I couldn't not get any response . Could you please help as it was bit urgent. I've DM you here too for quick check. Plea",2022-04-29 15:49:58+00:00,santoshtallapu3,2,1.52007E+18,
2157,"@airvistara is a dyson hair straightner with flight ready feature allowed in check in bag .?
@Dyson #vistara",2022-04-29 15:46:50+00:00,nartannss,119,1.52007E+18,
2158,"@airvistara my parents took Chandigarh to Pune (one stop @DelhiAirport ) flight. Transfer experience for connecting flights was horrible. They had to walk 3-4 km ( less time for next flight, travellators weren't much of an option ). Pls improve this for s",2022-04-29 15:46:09+00:00,Rishabh81373588,9,1.52007E+18,
2159,@airvistara just landed fm Blore UK854 waited inside aircraft for 40 min plus after touch down. Just one Bus!! Buss no more Vistara....,2022-04-29 15:42:32+00:00,LaxmanL74728925,9,1.52007E+18,New Delhi / Mumbai
2160,Hey @airvistara plz start flights in mumbai - Lucknow segment,2022-04-29 15:42:21+00:00,digitalwriter1,201,1.52007E+18,Mumbai
2161,"Fuel combustion smell inside this @airvistara aircraft just as the engine roars (even through the mask), is intolerable.",2022-04-29 15:41:08+00:00,_nirmalya,336,1.52007E+18,"New Delhi, Kolkata. India"
2164,"@airvistara I hv boarded UK870 Hyd to Delhi 08:30 pm. Worst experience ever!! Ppl taking seat by their own choice. No discipline. When called the security officer, he is asking to write an email. What is the purpose of having an security officer? @DGCAInd",2022-04-29 15:24:53+00:00,Shashankbhatia0,4,1.52006E+18,"Gurgaon, India"
2165,"We were expecting tremendous improvements of Air India with Tata takeover. But in last two months, after taking multiple @airvistara flights, I can safely say that it’s much below its own past benchmark from Check-in to Luggage delivery on arrival. Cabin service is still good.",2022-04-29 15:21:48+00:00,jayjanardan,229,1.52006E+18,Mumbai
2166,@airvistara landed form Bangalore to Mumbai .. still awaiting a bus to take us to the terminal.. been ages … u were supposed to make airindia better hahahaha,2022-04-29 15:20:40+00:00,vj_sabhlok,68,1.52006E+18,"Mumbai, India"
2167,RT @PBnrg: The way @airvistara is changing their flight timings is clear indication of how little they care for customers convenience. Firs…,2022-04-29 15:17:58+00:00,Roshan1962,33,1.52006E+18,Delhi 
2169,"@airvistara Not just today that it is delayed , I have been flying this since Dec 2021 and each and every time it is delayed and what have u done about it",2022-04-29 15:00:02+00:00,chaitanyavk,68,1.52006E+18,India
2172,@airvistara As per @happyeasygo they are waiting for refund from your side. Please don't sell tickets to such a fraud site. They are not reimbursing the money putting the blame on your team.@happyeasygo  Please cleared the refund.,2022-04-29 14:47:59+00:00,shivangi094,7,1.52005E+18,
2173,@airvistara @airvistara really bad customer service. Don't even care to look into the incident. @TataCompanies disappointed twice in recent times by a Tata group company. On top of that customer care team doesn't even look into the issues,2022-04-29 14:47:22+00:00,shobhan_garg,0,1.52005E+18,"Bengaluru, India"
2174,"@airvistara What use this service , if they can’t get the basic flight on time and it is not exaggeration that they service UK893 Is delayed each and every time",2022-04-29 14:38:19+00:00,chaitanyavk,68,1.52005E+18,India
2175,"@airvistara is the next @airindiain , every body expected it the other way round but wait and watch the day by day pathetic standards of service from @airvistara , clueless team at work",2022-04-29 14:29:10+00:00,chaitanyavk,68,1.52005E+18,India
2176,@airvistara one of horrible customer service I have experienced. I created a grievance with an attachment and the nodal officer did not even check the content of the attachment or grievance. Just responding with a standard response,2022-04-29 14:23:07+00:00,MadhuVelayudhan,16,1.52005E+18,Bangalore
2178,"Also don’t understand why it takes 1 month to credit retro miles and no one even bothers to respond to the mails also , @airvistara @TataCompanies",2022-04-29 14:17:07+00:00,chaitanyavk,68,1.52004E+18,India
2180,"@airvistara @TataCompanies ; just plain terrible service from the so called fabled airline , each and every time UK893 is delayed and no exaggeration it is each and every time",2022-04-29 14:10:53+00:00,chaitanyavk,68,1.52004E+18,India
2181,"@airvistara I have lost headphone in Vistara flight UK808, followed up lot of staff for the number but in vain. Appreciate your help",2022-04-29 14:05:53+00:00,VK_Human,54,1.52004E+18,India
2185,@aparanjape @airvistara True indeed; I experienced it last week when I did a day trip to Delhi. Experienced comfort on a domestic flight after a long time,2022-04-29 13:41:23+00:00,dinakholkar,2874,1.52004E+18,"Pune, India"
2186,"@airvistara I am awaiting update,i have a flight tomorrow &amp; I would expect to be refunded the seat selection charges if you cannot provide the seats originally booked in the same order!",2022-04-29 13:40:17+00:00,vpc80,24,1.52004E+18,"Chennai, India"
2188,"@airvistara Hello
Anyone there in the chat box to assist?",2022-04-29 13:29:47+00:00,umaswain1,4,1.52003E+18,"Ahmadabad City, India"
2189,@airvistara You did but I guess you will update.,2022-04-29 13:29:31+00:00,vishnuramesh71,136,1.52003E+18,"New Delhi, India"
2191,"Expectations are always on higher side when you board #airvistara #vistaraairlines . Well I know it was a short flying time, still it should have been a bit better. @airvistara https://t.co/h4TajtlhWM",2022-04-29 13:26:29+00:00,Shib3126,96,1.52003E+18,"Kolkata, India"
2192,"@airvistara 
I have plan to travel from udaipur to Kolkata domastic travel on 15 may,
I have one kids 5 year old, i have no aadhar card, today i enrolled for adhar card,
Me and my wife have adhar card, 
Can I travel with attached id, plz confirm, after co",2022-04-29 13:23:12+00:00,Abhisheklivecom,5,1.52003E+18,
2193,@airvistara what is your date change policy for Del - Lon return sector ?,2022-04-29 13:21:17+00:00,Nits75332925,1,1.52003E+18,
2195,@airvistara Can I travel with this with my infant? Can the infant basket be taken on board? We can gate check in  the collapsible stroller https://t.co/E4L6YMTzrk,2022-04-29 13:07:41+00:00,atirav,149,1.52003E+18,"New Delhi, India"
2196,@airvistara What is happening here team… still no resolution for Case Id : TCT202204295269250,2022-04-29 13:06:19+00:00,manankap00r,0,1.52003E+18,"Pune, Maharashtra"
2197,@airvistara I had emailed you folks for a change in date of travel for medicals reasons for me as suggested by your customer support. It’s been more than 36 hours and I am yet to hear from you all. I have my flight with-in 48 hours. Need resolution on t,2022-04-29 13:03:46+00:00,tiwaritalks,69,1.52003E+18,"Mumbai,Maharastra"
2198,"@airvistara @happyeasygo 
Please look into this. It's been 4 months that I have not got my refund. @happyeasygo  is blaming @airvistara . I don't know who needs to provide the refund. It's been 4 months!!.",2022-04-29 12:58:30+00:00,shivangi094,7,1.52002E+18,
2199,@airvistara never expected from a professional airline to reschedule flight at their whims and fancies leaving the passenger at lurch. Very disappointing state of affairs. Had to rebook via flight increasing the travel time from 1h15m to 5:00 hrs. Well do,2022-04-29 12:54:10+00:00,SilajitSamaddar,2,1.52002E+18,
2200,"@aparanjape @airvistara tbh i think it is currently the best full service airline in domestic market, if you are a ff I highly recommend the axis co-branded card it is an excellent cc with super rewards.",2022-04-29 12:47:22+00:00,notacoolgurl,28,1.52002E+18,
2202,@bhogleharsha @airvistara What a narration!,2022-04-29 12:43:58+00:00,wkrish,180,1.52002E+18,mumbai
2203,@aparanjape @airvistara @airvistara is the best,2022-04-29 12:41:45+00:00,Imgauravmaurya,72,1.52002E+18,"Bengaluru, India"
2205,@aparanjape @airvistara @airvistara is always a delight to fly. While booking my first priority is always to them,2022-04-29 12:22:18+00:00,TejasRokhade,232,1.52002E+18,"London, England"
2206,"@airvistara Refer my trailing tweets and details provided about malpractice by weighing baggages in excess to extract money, which on rechecking found to be much less than the limit at Ahemdabad today. No action. I would escalate to concerned authorities.",2022-04-29 12:16:13+00:00,agarwalrakesh65,18,1.52001E+18,"New Delhi, India"
2207,"@bhogleharsha @airvistara Dear Harsha, stop promoting, Just because your voice on cricket comments doesn’t mean you promote like pan masala adds on air 😡😡",2022-04-29 12:13:13+00:00,deens25,64,1.52001E+18,"Tamil Nadu, India"
2209,"@airvistara Here too you made a mistake.. my name is Ms Irani and not Mr
What is happening @airvistara",2022-04-29 11:57:15+00:00,irani_sarvar,99,1.52001E+18,
2210,"@airvistara your person told passenger sitting beside you has stolen it, i said sir for past 9 days passenger is sitting at one place with my iPad? Then he says cleaning person stole it. Then he said crew must have it. I know it’s with the team of vista",2022-04-29 11:53:29+00:00,pranaypj,142,1.52001E+18,Mumbai
2211,"Today had pleasure of company of Shri ⁦@iKabirBedi⁩, versatile actor, filmmaker, author, on flight frm #Mumbai

Had long discussion, he was appreciative of goodwork being done by #PM Sh ⁦@narendramodi⁩ 
Keeping larger picture of the country in mind
⁦@airvistara⁩ https://t.co/ueuP2RN0YR",2022-04-29 11:53:12+00:00,gopalkagarwal,32836,1.52001E+18,noida
2212,"@airvistara @RNTata2000 sir, I am a very small guy and had bought those things with my beard earned money. I definitely understand that it’s my mistake to forget it as I was in hurry, but the service and support I am getting is making me cry.",2022-04-29 11:51:34+00:00,pranaypj,142,1.52001E+18,Mumbai
2213,"@airvistara it’s been 9 days now and thanks to the better life of the damn iPad, this is the latest location update. It’s still there at airport but not at lost and found. It’s at same location hence I know it’s not stolen. https://t.co/BGrHQz3wyD",2022-04-29 11:50:08+00:00,pranaypj,142,1.52001E+18,Mumbai
2214,"Checkout @airvistara on @Spotify 🥰

https://t.co/uSEeHCD7ks",2022-04-29 11:50:03+00:00,dyogendrarao_,490,1.52001E+18,"Mumbai, India"
2215,@airvistara your senior came on call and kept me on hold. 23 minutes and counting. I left my iPad on your plane. That’s my mistake. But you guys saying it’s not there is ridiculous. Unfortunately for you guys I can track it. Your own employee says sir,2022-04-29 11:47:47+00:00,pranaypj,142,1.52001E+18,Mumbai
2216,@airvistara Flight cancellation date 4 april 2022,2022-04-29 11:28:03+00:00,Ramakan84162413,0,1.52E+18,
2217,@airvistara not received refund,2022-04-29 11:25:55+00:00,Ramakan84162413,0,1.52E+18,
2218,@airvistara Your call center told me that even your CEO cannot help. Shame on you guys. Whats the point in sending you a private message? @RNTata2000 @TataCompanies,2022-04-29 11:23:42+00:00,TigeRamesh,142,1.52E+18,Bangalore
2221,@airvistara Dear Sir My Flight is Canceled but not process by airlines My  booking No. 6KTHWD   cancellation date 4 april 2022,2022-04-29 11:21:30+00:00,Ramakan84162413,0,1.52E+18,
2222,"Airlines then: We’re on time.
Airlines now:
.@airvistara #vistara https://t.co/u2hlynn5Pk",2022-04-29 11:18:30+00:00,shivamsynth,477,1.52E+18,"Mumbai, India"
2223,@aparanjape @airvistara Would love to see more flights on delhi and Mumbai route,2022-04-29 11:18:29+00:00,maheshk1199,885,1.52E+18,pune india
2224,"@airvistara Ur Email Customer care says that you send monthly email. Can you please share proof or audit logs that emails were sent to me on my email address?

If not then please revert back the points expired in 2022. I need to urgently book flight. Than",2022-04-29 11:16:29+00:00,rohitagrawal4u,56,1.52E+18,"Gurgaon, India"
2225,"@airvistara I understand dat but my concern is not dat. I have simply 2 concerns:

1. Incorrect information shown on ur website about point expiry. In March it said points will expire in May but 3800+ points got expired on 1-April
2. No email / message co",2022-04-29 11:14:40+00:00,rohitagrawal4u,56,1.52E+18,"Gurgaon, India"
2226,"RT @airvistara: @Ramakan84162413 Dear Mr. Mishra, We have escalated this internally to reiterate refund authorization to your travel agent.…",2022-04-29 11:07:25+00:00,Ramakan84162413,0,1.52E+18,
2227,"RT @airvistara: @Ramakan84162413 Dear Mr. Mishra, Please be informed necessary remarks have been added in the booking for the travel agent…",2022-04-29 11:07:18+00:00,Ramakan84162413,0,1.52E+18,
2229,"RT @Mangopeople911: @airvistara There is no Vistara staff at Indore airport to checkin. I have a flight now. What's this funny business? 
#…",2022-04-29 11:03:13+00:00,Mangopeople911,133,1.52E+18,delhi
2230,"@airvistara There is no Vistara staff at Indore airport to checkin. I have a flight now. What's this funny business? 
#vistara #scam #tata  @TataCompanies Pls solve ASAP.",2022-04-29 11:02:53+00:00,Mangopeople911,133,1.52E+18,delhi
2231,"@airvistara Hi there, folks! I've sent you a message on DM. Please have a look at the same.",2022-04-29 10:57:56+00:00,vishnuramesh71,136,1.51999E+18,"New Delhi, India"
2240,@airvistara Congratulations nice service vidtara,2022-04-29 10:15:20+00:00,Ratnesh32366218,155,1.51998E+18,
2241,"@flybigairlines Jabalpur to Ahmedabad, Bhopal, Jaipur, Kolkatta - how about these destinations? @SourabhBedi6 @MarbleRockss @JagoJabalpur @FlyJabalpur @flyspicejet @IndiGo6E @airvistara @allianceair",2022-04-29 10:14:25+00:00,vijyantjoshi,211,1.51998E+18,India
2242,"@aparanjape @airvistara Had the same pleasant experience on that route few months back. I wish they could ramp up soon and expand to US market with many more direct flights. I am sure, given ample choice, Indians in US will prefer to fly with an Indian ai",2022-04-29 10:11:30+00:00,pravinb,75,1.51998E+18,
2244,"@aparanjape @airvistara @IndiGo6E is boring.. especially the food.. unless pre-booked, very few options available.. very inflexible, that flyers need to decide hours in advance what they would want to eat!",2022-04-29 10:04:29+00:00,gattaniankit07,121,1.51998E+18,"Pune, India"
2245,"@airvistara - You won't move my premium-economy to economy if I have to change a flight that too when you don't have business class available, forcing me to cancel and lose lot of money. Pathetic. Insensitive. Rigid. Won't fly #AirVistara #Vistara again @",2022-04-29 09:55:12+00:00,TigeRamesh,142,1.51998E+18,Bangalore
2247,@airvistara is powerbank allowed in cabin baggage?,2022-04-29 09:51:30+00:00,shankarnar,149,1.51998E+18,
2248,"Is this an advertisement ? Let's see how consumers perceive the content they see on Social Media ! 
@airvistara #TheSoundTrackOfTravel

https://t.co/gel190SCFW",2022-04-29 09:45:14+00:00,Tap_a_Gain,360,1.51998E+18,Mumbai INDIA
2251,@airvistara hi one of my friend received mail from Team Vistara &lt;hr@recruitervistara.com&gt; for job interview. Is it legitimate?,2022-04-29 09:39:22+00:00,Uday_Kanduri,1,1.51997E+18,
2252,"@airvistara it's incredible how the best airline in the country has the worst IT systems.. your website has been down for a while!

cc: @LiveFromALounge https://t.co/UAsHCMhvue",2022-04-29 09:37:11+00:00,thenutoriousp,247,1.51997E+18,ATL 》BLR
2254,"@airvistara Air Vistara has a worse cutomer care, we are trying to call them to reschedule a  travel plan due to Covid positive of minor family member. Shared the report and called five times no response from vistara cust care.",2022-04-29 09:35:14+00:00,nairsk99,18,1.51997E+18,Bharat 
2255,"@aparanjape @airvistara With Air Vistara's connections to Europe &amp; interline with Lufthansa 
in FRA and British Airways in LHR, this could be a great way for people flying international from PNQ &amp; wanting to avoid the drive to Mumbai. Am planning ",2022-04-29 09:28:08+00:00,vivekmohile100,383,1.51997E+18,
2257,"@aparanjape @airvistara Us impoverished unwashed masses can't afford a full-service airline, for us it is Indigo (India's Southwest no doubt) all the way 😂😂😂",2022-04-29 09:21:00+00:00,murtawade,6,1.51997E+18,
2258,@airvistara If this is how you treat the passengers who fly Business Class with you; a lot needs to be said about your service levels.,2022-04-29 09:18:14+00:00,ashishkapur0007,5,1.51997E+18,
2259,@aparanjape @airvistara My experiences are also good with this airline.. Hope they have more connections to other cities.. @jetairways2news should also have slots from Pune..,2022-04-29 09:13:19+00:00,anil_puneri,185,1.51997E+18," Pune, India"
2261,"@aparanjape @airvistara True, I mostly like the complementary meal they offer in flight, also seats are more comfortable",2022-04-29 09:11:53+00:00,Shailendra_Ind_,81,1.51997E+18,
2263,@airvistara See now https://t.co/fL7hPYxqQa,2022-04-29 09:07:39+00:00,Heenajain206,65,1.51997E+18,
2264,@airvistara How many times do i need to send u the details,2022-04-29 09:07:08+00:00,Heenajain206,65,1.51997E+18,
2265,@airvistara Thanks for your prompt response. I have shared my PNR number over DM.,2022-04-29 09:06:24+00:00,RajatGroverOnIt,201,1.51997E+18,All around the world!
2266,RT @airvistara: Tune-in to the warmest flying experience in the Indian skies. Rekindle the joy of travelling with #TheSoundtrackOfTravel. C…,2022-04-29 09:02:26+00:00,anoop146,38,1.51997E+18,"मुंबई, भारत"
2269,@airvistara Do you know BTS? 💜,2022-04-29 08:56:08+00:00,_bwikwuk_,194,1.51996E+18,OT7 | KTH | TK 
2270,@airvistara  @anjali_birla Please help... this is extremely frustrating...,2022-04-29 08:55:40+00:00,manankap00r,0,1.51996E+18,"Pune, Maharashtra"
2271,@airvistara I have sent an email to gst.ra@airvistara.com from vivek.rawat49@gmail.com can you have a look matter is urgent...?,2022-04-29 08:53:56+00:00,vivekrawat1996,4,1.51996E+18,"Dehradun, India"
2272,@aparanjape @airvistara Vistara is without a doubt a notch above all the domestic airlines in India👌,2022-04-29 08:52:56+00:00,athrya_MH12cha,33,1.51996E+18,"Pune, India"
2274,"@KiranManral @airvistara Wow ❤️, way to go Captain #ParulSachdev, First Officer #Ayushi and entire Women crew of @airvistara 👏🏼 , more power to you all. 💪🏼💕",2022-04-29 08:51:44+00:00,RuchiAngrish,3408,1.51996E+18,"Noida, India"
2276,@airvistara @airvistara  amazing response from you guys.. the 3 tickets created that I mentioned are with your team. The travel agent had correct names and your support center accepted they need to fix it. Please check your records. Next escalation to CEO,2022-04-29 08:49:54+00:00,manankap00r,0,1.51996E+18,"Pune, Maharashtra"
2277,@RavishAgarwal @airvistara Yes...right now only PNQ - DEL - PNQ.,2022-04-29 08:45:31+00:00,aparanjape,80557,1.51996E+18,"Pune, India"
2278,Airbus A321 Neo and its brilliant legroom. @airvistara https://t.co/ApMAf1xHn3,2022-04-29 08:45:19+00:00,tweettokarishma,5474,1.51996E+18,Hyd-Mumbai-Delhi 
2279,"Hi @airvistara, Why am I being asked to provide my “Government ID” to restore my suspended account? And where was I asked to provide it before my account got suspended? https://t.co/oQ5m13XBaD",2022-04-29 08:43:39+00:00,ashishkapur0007,5,1.51996E+18,
2281,"@aparanjape @airvistara True.
Vistara is good.
Service to give value.
For every buck.
You shell out.
Booking.",2022-04-29 08:43:31+00:00,Pradip206Pune,86,1.51996E+18,
2283,@aparanjape @airvistara Agree they are great,2022-04-29 08:43:08+00:00,kulkarnirahulv,112,1.51996E+18,Pune
2284,@aparanjape @airvistara Vistara has been a class apart in services!,2022-04-29 08:42:21+00:00,imatharvpatil19,189,1.51996E+18,"Pune, India"
2287,@happyeasygo @airvistara 2 years and still waiting for my refund. Such shameless behaviour from @happyeasygo,2022-04-29 08:40:28+00:00,Gustakh_hs,40,1.51996E+18,
